movie_id,tags
5693,1970s johntravolta dancing disco
5712,briandepalma criterion
5715,slasher summercamp
5747,worldwari
5771,slasher
5772,dialogue
5782,notlucbesson easilyconfusedwithothermovie(s)(title)
5785,stupid
5791,bohemianlife biography fridakahlo art biography bisexual disability historical mexico sexuality
5792,cynical philosophy quirky
5796,jamesbond
5797,atmospheric
5804,christmas
5810,eminem eminem hiphop
5812,1950s 1950shousewives gay interracialromance stylized
5816,alanrickman danielradcliffe emmawatson england maggiesmith magic wizards action adventure alanrickman basedonabook boardingschool comingofage fantasy fantasyworld franchise harrypotter literaryadaptation magic mystery schoollife sequel witch wizard
5820,musicians
5832,christian propaganda
5833,atmospheric horror survival werewolves
5853,davidcronenberg bodyhorror explodingheads
5867,heist
5872,007 bond jamesbond piercebrosnan jamesbond
5878,almodovar tragedy coma compassionate friendship loneliness psychology rape relationships sexuality
5881,georgeclooney basedonabook cinematography existentialism memory philosophy psychology remake sci-fi space surreal
5882,disney animation pirates sciencefiction space steampunk treasure treasurehunt
5888,russian crime violence
5890,friendship
5891,nudity(fullfrontal-notable) disturbing hardtowatch rape revenge
5893,lindafiorentino erotic femmefatale neo-noir
5899,michaelcaine
5902,charliekaufman florida johncusack merylstreep newyorkcity nicolascage nudity(topless-notable) nudity(topless) oscar(bestsupportingactor) spikejonze tildaswinton basedonabook blackcomedy cleverconcept comedy darkcomedy drama drugs intellectual literate melancholy merylstreep meta moviebusiness narrated nudity obsession originalplot quirky romance schizophrenia surreal twins understated weird writer writers writingprocess
5903,amazingcinematography christianbale seanbean bulletballet choreographicviolence cinematography cultfilm drugs dystopia fascism gunfights gunfu gunfight guns martialarts post-apocalyptic predictable revolution sci-fi styleoversubstance stylizedviolence thought-provoking totalitarianism unrealistic violence visuallystunning
5909,takashimiike disturbing
5915,soccer
5942,cheerleading comedy
5943,ralphfiennes
5944,brentspiner patrickstewart startrek aliens franchise sci-fi space
5945,depressing jacknicholson darkcomedy loneliness roadtrip satire
5952,action adventure elijahwood epic greatscore newzealand orlandobloom oscar(besteffects-visualeffects) peterjackson tolkien viggomortensen action adaptedfrom:book adventure atmospheric basedonabook elves ensemblecast epic epicadventure epicbattles fantasy fantasyworld friendship greatsoundtrack highfantasy imdbtop250 longmovie magic multiplestorylines mythology scenic sequel slow swords tolkien toolong trilogy war wizards
5954,edwardnorton philipseymourhoffman depressing drugs newyorkcity powerfulending psychology
5956,camerondiaz danielday-lewis leonardodicaprio martinscorsese newyorkcity nudity(topless-brief) nudity(topless) oscarnominee:bestpicture action gangsters long periodpiece violent
5957,hughgrant sandrabullock
5959,gritty harsh tense
5963,lesbian
5970,comingofage jamieleecurtis heartbreaking
5971,cute cute! hayaomiyazaki japan miyazaki sisters studioghibli adventure anime children countrylife cute deepmeaning family fantasy feelgoodmovie feel-good greatsoundtrack kidsandfamily nature naturespirits slow spirits sweet visuallyappealing
5980,bobclark christmas oliviahussey creepy disturbing menacing slasher tense
5984,bdsm fetish
5989,christopherwalken leonardodicaprio stevenspielberg tomhanks basedonabook basedonatruestory basedontruestory biography caper cheating comedy conartists conmen crime drama factual father-sonrelationship feelgoodmovie fraud funny intelligent smart spielberg truestory twists&turns
5991,catherinezeta-jones chicago oscar(bestpicture) reneezellweger richardgere basedonaplay courtroom jazz murder musical prison stylized
5992,1950shousewives aids juliannemoore merylstreep nicolekidman virginiawoolf basedonabook depression intellectual lesbian mentalillness multipleconnectingstorylines nonlinear queer sad strongwoman suicide
5995,adrienbrody holocaust nazis oscar(bestactor) oscarwinner poland romanpolanski wwii worldwarii basedonatruestory beautiful classicalmusic drama dramatic historical holocaust imdbtop250 jewish jews music musicians poignant truestory war
6001,martinscorsese robertdeniro sandrabernhard cynical quirky satirical television
6003,charliekaufman drewbarrymore georgeclooney juliaroberts samrockwell biographical cia doublelife
6006,ashtonkutcher
6016,brazil fernandomeirelles portuguese riodejaneiro southamerica amazingphotography atmospheric basedonabook basedonatruestory blackcomedy brazil comingofage crime dark disturbing drama drugs gangs gangsters ghetto imdbtop250 multiplestorylines organizedcrime photography powerfulending realistic socialcommentary stylized truestory violence
6023,jean-lucgodard
6058,nudity(topless) gore gory premonition sadistic violent
6059,alpacino
6063,dismemberment disturbing doll loneliness odd psychological
6093,unicorns
6101,politics
6104,british montypython sketchcomedy
6122,stand-upcomedy
6155,goodromanticcomedies katehudson matthewmcconaughey battleofthesexes chickflick classicchickflick funny notfunny romanticcomedy
6156,jackiechan owenwilson
6157,action benaffleck colinfarrell jennifergarner badacting blindness comicbook dark darkhero heroineintightsuit marvel superhero superhero
6159,zooeydeschanel smalltown
6178,blindness
6184,davidbowie aliens atmospheric quirky stylized surreal
6185,police
6187,deathpenalty katewinslet kevinspacey psychology thought-provoking twist-ending
6188,funniestmovies lukewilson nudity(topless) seannwilliamscott vincevaughn willferrell college comedy fraternity notfunny veryfunny
6193,mentor
6197,davidcronenberg disturbing gloomy mentalillness
6213,brucewillis monicabellucci war
6214,monicabellucci nudity(fullfrontal) brutal brutality constantlyrotatingfilming controversial disturbing graphicviolence hardtowatch mindfuck nonlinear rape reversetimeline unique
6216,africa nazis
6218,keiraknightley bollywood comingofage cultureclash england fatherdaughterrelationship football friendship immigrants london love motherdaughterrelationship multicultural soccer sports
6222,nudity(fullfrontal-notable) basedonabook depression
6223,brittanymurphy addiction drugs
6229,roadmovie
6242,atmospheric betterthantheamericanversion disturbing japanesehorror
6250,morganfreeman stephenking alieninvasion aliens pointless
6254,screwballcomedy
6260,christian christianity
6264,badscience sobadit'sfunny stupidplot unrealistic
6266,colinfirth
6269,childabuse
6270,akirakurosawa dreamlike dreams episodic meditative visuallyappealing
6273,filmnoir
6281,colinfarrell kiefersutherland newyorkcity philipk.dick dialoguedriven interesting original phonebooth secrets serialkiller singlelocation sniper thrilling
6283,bountyhunters unlikelyheroes amazingartwork anime cynical goodscore humorous sci-fi space
6286,finnish amnesia atmospheric
6287,adamsandler adamsandler jacknicholson comedy funny psychology
6290,robzombie
6291,depressing swedish disturbing forceful friendshiptranscendingdeath melancholy poverty prostitution socialcommentary
6296,christopherguest mockumentary satire
6297,shialeboeuf basedonabook curse
6299,gooddocumentary birds nature oscar(bestcinematography)
6300,andersthomasjensen darkcomedy
6301,dustinhoffman sampeckinpah sexualizedviolence bullying disturbing harsh moralambiguity rape revenge violence
6303,michaelcrichton sci-fi
6305,raybradbury dystopia
6322,plottwist twistending
6323,amandapeet johncusack rayliotta confusing creepy dark multiplepersonalities multiplestorylines mystery predictable psychology psychologyandthenatureofreality serialkiller silly splitpersonality surreal suspense suspenseful thriller twistending
6329,zooeydeschanel mentalillness
6331,documentary competition spellingbee
6333,halleberry hughjackman ianmckellen patrickstewart action adaptedfrom:comic amnesia basedonacomic basedoncomic comicbook ensemblecast fantasy father-sonrelationship genetics genocide marvel mutants sci-fi super-hero superhero supernaturalpowers violent x-men
6334,nudity(topless-notable)
6337,gambling
6350,hayaomiyazaki japan miyazaki studioghibli adventure animatedmasterpiece anime aviation beautiful fantasy fantasyworld farfuture greatsoundtrack imagination pirates robots steampunk visuallyappealing
6357,remake
6365,hugoweaving keanureeves matrix monicabellucci postapocalyptic wachowskibrothers action alternatereality artificialintelligence bigbudget carchase crappysequel cyberpunk dystopia existentialism fightscenes future hacking humanversuscomputer magic manversusmachine martialarts philosophy post-apocalyptic sci-fi sequel super-hero technology thought-provoking virtualreality
6367,60s chickflick ewanmcgregor feminist retro
6371,franchise
6373,god jenniferaniston jimcarrey morganfreeman stevecarell tomshadyac uplifting comedy creativeplot fantasy funny god humorous jenniferaniston religion
6377,animated comedy comingofage disney pixar animals animation children classic family familybonds father-sonrelationship fish friendship funny heartwarming ocean predictable short-termmemoryloss talkinganimals underwater
6378,charlizetheron crime edwardnorton jasonstatham markwahlberg sethgreen action caper carchase cars conmen ensemblecast fun heist minicoopers remake robbery twists&turns
6379,cannibalism
6383,cars evamendes crappysequel streetrace
6385,newzealand overrated comingofage destiny familytraditions feminism maori
6396,francisfordcoppola
6405,pirates
6433,experimental
6440,coenbrothers enigmatic hollywood johngoodman johnturturro baffling disturbing hallucinatory johnturturro menacing moviebusiness quirky stylized twist weird writers wry
6441,michaelcaine worldwarii
6450,stranded
6460,anthonyperkins franzkafka orsonwelles
6502,british cillianmurphy dannyboyle england postapocalyptic sexualizedviolence zombie apocalypse atmospheric epidemic futuristic greatsoundtrack horror infection london lowbudget post-apocalyptic pseudo-zombies sci-fi stylized survival suspense thought-provoking thriller violence virus visuallyappealing zombies
6530,romanpolanski atmospheric claustrophobic hallucinatory mentalillness paranoid suicide unreliablenarrators
6533,barbarastriesand madelinekahn screwballcomedy
6534,ericbana comicbook dogs madscientist marvel superhero super-hero superhero transformation
6535,reesewitherspoon
6537,arnoldschwarzenegger nudity(topless) action android(s)/cyborg(s) androids apocalypse artificialintelligence bigbudget carchase franchise murder nuclearwar sci-fi timetravel
6538,eroticthriller nudity(fullfrontal-notable) books sexscenes
6539,disney geoffreyrush johnnydepp keiraknightley orlandobloom suspense zombies action adventure anti-hero comedy fantasy funny ghosts johnnydepp keiraknightley magic pirates revenge romance swashbuckler swordfight thriller treasure treasurehunt
6541,petawilson seanconnery captainnemo comicbook gothic pulp steampunk submarine superhero vampires
6542,humanrelationship
6545,1930s
6550,rowanatkinson espionage parody slapstick
6552,audreytautou england london nudity(topless-brief) stephenfrears blackmail gritty hotel illegalimmigration immigrants immigration sexualexploitation
6564,angelinajolie kick-buttwomen strongwomen action adaptedfrom:game adventure ancientruins fighting heroineintightsuit martialarts predictable sequel videogameadaptation
6565,horseracing inspirational truestory
6579,billywilder
6586,nudity(topless) teen
6591,religion
6593,jamieleecurtis lindsaylohan beingakidagain body/gender-switch comedy switchingplaces
6609,jesus
6615,robertenglund slasher
6617,kevincostner
6618,kungfu martialarts soccer
6620,artistic comicbooks nerdy
6629,vincentprice
6630,christianity
6636,college crosscountry roadtrip
6639,afi100(thrills) alanarkin audreyhepburn frightening blindness classicthriller conartists tense thriller
