movie_id,title,year,bag_of_words
3633,On Her Majesty's Secret Service,1969,action adventure romance thriller 007 georgelazenby jamesbond jamesbond skiing
3635,"Spy Who Loved Me, The",1977,action adventure thriller bond jamesbond rogermoore assassin jamesbond nuclearbomb submarine
3638,Moonraker,1979,action adventure sci-fi thriller 007 jamesbond rogermoore
3639,"Man with the Golden Gun, The",1974,action adventure thriller 007 jamesbond rogermoore jamesbond
3668,Romeo and Juliet,1968,drama romance romance shakespeare
3671,Blazing Saddles,1974,comedy western bechdeltest:fail genewilder melbrooks comedy parody satire satirical socialcommentary western
3676,Eraserhead,1977,drama horror atmospheric criterion davidlynch insane arthouse atmospheric blackandwhite creepy cryptic cultfilm dark directorialdebut disturbing dreamlike hallucinatory ominous strange surreal weird
3677,Baraka,1992,documentary 70mm nature nodialogue non-verbal photography scenic time-lapse
3681,For a Few Dollars More (Per qualche dollaro in più),1965,action drama thriller western clinteastwood enniomorricone leevancleef sergioleone spaghettiwestern western
3682,Magnum Force,1973,action crime drama thriller clinteastwood dirtyharry police vigilantism
3683,Blood Simple,1984,crime drama film-noir coenbrothers dark neo-noir quirky
3686,Flatliners,1990,horror sci-fi thriller kiefersutherland afterlife alternatereality kevinbacon medicalschool
3688,Porky's,1982,comedy nudity(fullfrontal-notable) nudity(fullfrontal) cultfilm highschool
3693,"Toxic Avenger, The",1985,comedy horror cultclassic campy cultfilm darkcomedy splatter troma
3697,Predator 2,1990,action sci-fi thriller action aliens hunting monster predator
3698,"Running Man, The",1987,action sci-fi arnoldschwarzenegger dystopia stephenking arnold author:stephenking badacting basedonabook campy corruption dystopia dystopicfuture realitytv sobadit'sgood survival television wrongfulimprisonment
3701,Alien Nation,1988,crime drama sci-fi thriller aliens thought-provoking
3702,Mad Max,1979,action adventure sci-fi australia melgibson carchase cars cultclassic dystopia gangs lonehero lowbudget motorcycle postapocalyptic post-apocalyptic revenge violent
3703,"Road Warrior, The (Mad Max 2)",1981,action adventure sci-fi thriller melgibson nudity(topless) postapocalyptic action carchase desert dystopia lonehero postapocalypse post-apocalyptic sequel
3704,Mad Max Beyond Thunderdome,1985,action adventure sci-fi melgibson postapocalyptic crappysequel post-apocalyptic
3706,Angel Heart,1987,film-noir horror mystery thriller mickeyrourke robertdeniro voodoo devil mystery twistending
3717,Gone in 60 Seconds,2000,action crime action angelinajolie nicolascage carchase carjacking cars crime
3723,Hamlet,1990,drama melgibson shakespeare
3730,"Conversation, The",1974,drama mystery francisfordcoppola genehackman characterstudy claustrophobic espionage ominous paranoia paranoid psychological
3735,Serpico,1973,crime drama alpacino newyorkcity sidneylumet corruption police policecorruption truestory undercovercop
3736,"Ace in the Hole (Big Carnival, The)",1951,drama billywilder criterion cynical journalism
3740,Big Trouble in Little China,1986,action adventure comedy fantasy johncarpenter kurtrussell anti-hero campy cultclassic magic martialarts occult surreal
3741,Badlands,1973,crime drama thriller terrencemalick atmospheric crime
3742,Battleship Potemkin,1925,drama war classic propaganda
3745,Titan A.E.,2000,action adventure animation children sci-fi animation post-apocalyptic sci-fi space spacetravel
3751,Chicken Run,2000,animation children comedy aardmanstudios dreamworks aardman animals animation birds claymation family funny stopmotion
3752,"Me, Myself & Irene",2000,adventure comedy hilarious jimcarrey reneezellweger absurd comedy dumb splitpersonality
3753,"Patriot, The",2000,action drama war americanrevolution heathledger melgibson historical history revengestory war
3755,"Perfect Storm, The",2000,drama thriller georgeclooney markwahlberg disaster naturaldisaster ocean searchandrescue weather
3783,Croupier,1998,crime drama casino neo-noir
3785,Scary Movie,2000,comedy horror comedy comedy funny parody spoof stupid
3786,But I'm a Cheerleader,1999,comedy bechdeltest:pass cleaduvall campy cheerleading comingofage cute lesbian lgbt queer satire sexuality
3788,Blow-Up (Blowup),1966,drama mystery artistic atmospheric photography stylized
3791,Footloose,1984,drama kevinbacon dance dancing
3793,X-Men,2000,action adventure sci-fi famkejanssen halleberry hughjackman ianmckellen patrickstewart x-men action adaptedfrom:comic basedonacomic basedoncomicbook comicbook cultfilm genetics hughjackman marvel mutants psychology sci-fi super-hero superhero superheroes violence
3798,What Lies Beneath,2000,drama horror mystery harrisonford ghost supernatural suspenseful
3801,Anatomy of a Murder,1959,drama mystery jamesstewart courtroom courtroomdrama
3809,What About Bob?,1991,comedy billmurray richarddreyfuss funny psychology quirky
3811,Breaker Morant,1980,drama war southafrica military politics
3819,Tampopo,1985,comedy foodie charming food humorous quirky ramen satirical sexy slow
3825,Coyote Ugly,2000,comedy drama romance piperperabo dancingonthebar music romanticcomedy verygirlish
3826,Hollow Man,2000,horror sci-fi thriller kevinbacon paulverhoeven sexualizedviolence invisibility rape
3827,Space Cowboys,2000,action adventure comedy sci-fi clinteastwood space
3836,Kelly's Heroes,1970,action comedy war worldwarii anti-hero
3863,"Cell, The",2000,drama horror thriller jenniferlopez vincentd'onofrio alternatereality atmospheric beautifulcinematography beautifulscenery cinematography dark dreamlike dreams gore horror psychological serialkiller stylized surreal torture unique virtualreality visuallystunning
3868,"Naked Gun: From the Files of Police Squad!, The",1988,action comedy crime romance funnyashell leslienielsen comedy parody slapstick spoof
3869,"Naked Gun 2 1/2: The Smell of Fear, The",1991,comedy ilaughedcontinuoslythroughoutthisfilm leslienielsen comedy parody
3882,Bring It On,2000,comedy elizadushku kirstendunst cheerleading guiltypleasure highschool
3897,Almost Famous,2000,drama 1970s cameroncrowe nudity(topless-notable) nudity(topless) philipseymourhoffman zooeydeschanel affectionate bittersweet comingofage earnest greatsoundtrack groupie humorous journalism music nostalgic philipseymourhoffman rockandroll teen understated warm writers
3910,Dancer in the Dark,2000,drama musical larsvontrier bjork blindness cathartic deathpenalty disability disturbing factory greatending greatmusic grim immigrants injustice musical sad surreal tearjerking
3911,Best in Show,2000,comedy christopherguest absurd comedy darkcomedy dogs improvised mockumentary quirky satire
3916,Remember the Titans,2000,drama denzelwashington americanfootball basedonatruestory football goodstory highschool inspirational inspiring raceissues racism socialcommentary sports
3917,Hellraiser,1987,horror clivebarker atmosphere bodyhorror cultfilm disgustingscenes gory gruesome horror occult supernaturalhorror
3932,"Invisible Man, The",1933,horror sci-fi h.g.wells universalmonsters invisibility
3948,Meet the Parents,2000,comedy benstiller owenwilson robertdeniro comedy funnymoments stupid
3949,Requiem for a Dream,2000,drama clintmansel darrenaronofsky jaredleto jenniferconnelly nudity(fullfrontal-notable) nudity(fullfrontal) romance addiction atmospheric basedonabook cinematography dark depressing depressingwithoutbeinguplifting disturbing drama drugabuse drugs emotional greatacting heroin imdbtop250 independentfilm intense loneliness music oscar(bestdirecting) powerfulending preachy prostitution psychological psychology revenge socialcommentary soundtrack tragic unrelentinglybleak visuallyappealing
3959,"Time Machine, The",1960,action adventure sci-fi dystopia inventor timetravel
3967,Billy Elliot,2000,drama british england ballet boxing british comingofage dance dancing drama father-sonrelationship goodsoundtrack heartwarming homosexuality independentfilm inspirational selfdiscovery smalltown workingclass
3968,Bedazzled,2000,comedy brendanfraser elizabethhurley comedy nicemessage sexydevil
3969,Pay It Forward,2000,drama abuse alcoholism changetheworld domesticviolence haleyjoelosment idealistic inspirational kevinspacey lasvegas sad thought-provoking twistending
3972,"Legend of Drunken Master, The (Jui kuen II)",1994,action comedy jackiechan kungfu martialarts
3977,Charlie's Angels,2000,action comedy billmurray camerondiaz lucyliu predictable silly
3979,Little Nicky,2000,comedy adamsandler comedy devil hell
3983,You Can Count on Me,2000,drama romance siblingrelationships family realistic slow
3984,Diamonds Are Forever,1971,action adventure thriller 007 jamesbond seanconnery jamesbond
3986,"6th Day, The",2000,action sci-fi thriller arnoldschwarzenegger action arnold futuristic genetics
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),2000,children comedy fantasy christmas dr.seuss jimcarrey ronhoward xmastheme basedonabook
3992,Malèna,2000,drama romance war italian monicabellucci nudity(fullfrontal-notable) nudity(fullfrontal) comingofage morality socialcommentary
3993,Quills,2000,drama romance bdsm nudity(topless-notable) sexualizedviolence censorship freedomofexpression
3994,Unbreakable,2000,drama sci-fi brucewillis m.nightshyamalan samuell.jackson atmospheric comics crapending eerie father-sonrelationship m.nightshyamalan mindfuck somber storytelling superhero twistending understated unique well-written
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",2000,action drama romance action anglee china kungfu myth atmospheric beautiful beautifullyfilmed china colourful dragon dreamlike fightscenes flying martialarts overrated poetic romance stylized swordfight swordfighting visuallystunning wuxia
4002,"Planes, Trains & Automobiles",1987,comedy johncandy sexualhumor stevemartin comedy roadmovie roadtrip travel
4005,"Living Daylights, The",1987,action adventure thriller 007 jamesbond timothydalton jamesbond
4007,Wall Street,1987,drama charliesheen martinsheen michaeldouglas oliverstone oscar(bestactor) ushistory ambition business corporateamerica greed stockmarket
4008,Born on the Fourth of July,1989,drama war vietnamwar anti-war
4011,Snatch,2000,comedy crime thriller allmalecast beniciodeltoro bradpitt crime england greatdialogue guyritchie hilarious jasonstatham boxing bradpitt british comedy crime cynical darkcomedy darkhumor dialogue ensemblecast fighting frantic funny greatdialogue guyritchie gypsyaccent heist hilarious imdbtop250 multiplestorylines narrated organizedcrime quirky stylish stylized twistending
4014,Chocolat,2000,drama romance french johnnydepp quirky atheism chocolate colourful family feel-good food food/cooking france love magicrealism smalltown
4015,"Dude, Where's My Car?",2000,comedy sci-fi ashtonkutcher seannwilliamscott silly stoner stonermovie aliens comedy stupid
4016,"Emperor's New Groove, The",2000,adventure animation children comedy fantasy animation disney disneyanimatedfeature southamerica transformation friendship funny witty
4018,What Women Want,2000,comedy romance helenhunt melgibson stereotypes telepathy women
4019,Finding Forrester,2000,drama seanconnery friendship inspirational mentor
4020,"Gift, The",2000,thriller drama hilaryswank nudity(topless) cateblanchett psychic supernatural
4022,Cast Away,2000,drama robertzemeckis survival tomhanks adventure airplanecrash boring drama helenhunt island isolation loneliness lovestory manvs.nature philosophy psychological spiritualjourney stranded unique wilson
4023,"Family Man, The",2000,comedy drama romance nicolascage alternativelife romance
4025,Miss Congeniality,2000,comedy crime michaelcaine sandrabullock chickflick comedy ridiculous strongfemalelead
4027,"O Brother, Where Art Thou?",2000,adventure comedy crime 1930s coenbrothers georgeclooney johngoodman johnturturro kukluxklan musical quirky adventure basedonabook blackcomedy bluegrass coenbrothers comedy country funny greatsoundtrack notablesoundtrack prisonescape quirky racism soundtrack updatedclassics
4033,Thirteen Days,2000,drama thriller war kevincostner cubanmissilecrisis historical politics
4034,Traffic,2000,crime drama thriller beniciodeltoro criterion drugtrade stevensoderbergh corruption drugabuse drugs ensemblecast oscar(bestcinematography) politics socialcommentary
4036,Shadow of the Vampire,2000,drama horror johnmalkovich willemdafoe filmwithinafilm vampire
4037,House of Games,1987,crime film-noir mystery thriller davidmamet conmen
