movie_id,title,year,bag_of_words
68647,More Dead Than Alive,1968,romance western 
68650,Powder Blue,2009,drama 
68653,"Devil Is a Woman, The",1935,comedy drama romance 
68659,Fanboys,2009,adventure comedy drama kristenbell geek roadtrip starwars
68662,Folks!,1992,comedy 
68664,Breaking the Rules,1992,comedy drama 
68667,Live!,2007,comedy drama 
68674,"Merry Gentleman, The",2008,drama 
68676,"Murder of Fred Hampton, The",1971,crime documentary 
68685,Incendiary,2008,drama mystery romance thriller 
68690,Love Songs (Les chansons d'amour),2007,drama musical 
68749,Management,2008,comedy romance 
68791,Terminator Salvation,2009,action adventure sci-fi thriller christianbale fightingthesystem helenabonhamcarter nohumor robotsandandroids samworthington action arnoldcgi artificialintelligence badacting badplot badscript cheesymorals effects franchise futuristic noblood post-apocalyptic robots sci-fi sequel weakplot
68793,Night at the Museum: Battle of the Smithsonian,2009,action comedy imax amyadams benstiller hankazaria rickygervais history museum
68831,Ghosts of Cité Soleil,2006,action documentary drama romance war 
68833,How to Cook Your Life,2007,documentary 
68835,Were the World Mine,2008,adventure fantasy musical romance gay musical
68838,Every Little Step,2008,documentary 
68848,"Brothers Bloom, The",2008,adventure comedy crime romance adrienbrody rachelweisz conartists funny interestingcharacters predictable
68853,Man in the Saddle,1951,western 
68855,Montana,1950,action adventure romance western 
68858,Vincere,2009,drama romance 
68865,"Cure for Love, A (Lekarstwo na milosc)",1966,comedy crime romance 
68868,Our Folks (Sami swoi),1967,comedy 
68872,Paisan (Paisà),1946,drama war 
68874,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,drama 
68884,Shall We Kiss? (Un baiser s'il vous plait),2007,comedy romance 
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main),2006,comedy romance 
68890,Hi Diddle Diddle,1943,comedy 
68892,Rhinoceros,1974,comedy drama fantasy mystery romance 
68897,"Man with Bogart's Face, The",1980,comedy 
68899,"Monster, The",1925,comedy horror mystery sci-fi 
68901,Chop Shop,2007,drama 
68915,Caliber 9,1972,action crime thriller 
68919,Suzanne's Career (La carrière de Suzanne),1963,romance 
68921,Moontide,1942,drama film-noir 
68932,"Soloist, The",2009,drama musical jamiefoxx
68941,"Last House on the Left, The",2009,drama horror thriller rape remake
68943,Angel in Cracow (Aniol w Krakowie),2002,comedy drama 
68952,Drag Me to Hell,2009,comedy horror alisonlohman edgeofyourseat justinlong samraimi annoyingcharacters catkilling cgi curse engaging funny horror occult oldschoolhorror pooracting stupidending supernatural tongue-in-cheek
68954,Up,2009,adventure animation children drama bechdeltest:fail petedocter pixar seniorcitizens southamerica adventure animated animation ballooning bittersweet boring cartoon children comedy computeranimation death/fatality disney dogs dreams emotional exploration father-sonrelationship feelgoodmovie flying friendship funny happyending heartbreaking predictable romance romantic sadbutgood slow storytelling sweet talkinganimals talkingdog tearjerker touching unlikelyfriendships visuallystunning
68956,Late Autumn (Akibiyori),1960,comedy drama 
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono),2005,action adventure animation drama 
68963,Easy Virtue,2008,comedy romance 
68965,Dance Flick,2009,comedy musical 
68967,"Summer Hours (Heure d'été, L')",2008,drama 
68974,Show People,1928,comedy romance 
68976,Two English Girls (Les deux anglaises et le continent),1971,drama romance 
69005,Female,1933,comedy drama romance 
69007,Firecreek,1968,western 
69027,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus),2009,adventure comedy 
69039,"Flame of New Orleans, The",1941,comedy romance 
69042,Flash Gordon's Trip to Mars,1938,action sci-fi 
69061,Personal Effects,2009,drama 
69069,Fired Up,2009,comedy nudity(topless) cheerleading
69072,The Winslow Boy,1948,children crime drama 
69075,Trojan War,1997,comedy 
69088,"War Game, The",1965,documentary drama war 
69095,Graduation,2007,action adventure comedy crime drama 
69118,In the Electric Mist,2009,drama mystery 
69122,"Hangover, The",2009,comedy crime drinking edhelms heathergraham hilarious kenjeong lasvegas nudity(topless) vulgar zachgalifianakis zachgalifinakis absurd awkward bachelorparty casino cliche comedy disappointing drugs flashbacks funny greatsoundtrack hotel imdbtop250 noplot overrated plotholes police strippers stupidstereotypes unfunny
69131,Killshot,2008,action crime drama thriller 
69134,Antichrist,2009,drama fantasy biblical charlottegainsbourg christianity larsvontrier lossofchild mentalillness nudity(fullfrontal) strange willemdafoe atmosphere atmospheric beautifulscenery cinematography dialoguedriven disturbing genitalmutilation genitalia horror malenudity masturbation nudity psychological psychology religion surreal tension torture unique violence weird
69136,Don,1978,action comedy crime drama musical thriller 
69140,Sweeney Todd,2006,crime drama horror thriller cannibalism serialkiller
69155,Pete Kelly's Blues,1955,crime drama 
69159,Jimmy and Judy,2006,crime drama thriller 
69169,"Song Is Born, A",1948,comedy musical 
69187,Billu,2009,comedy drama musical 
69195,Many Rivers to Cross,1955,comedy romance western 
69199,Ricky Rapper (Risto Räppääjä),2008,comedy musical 
69201,Zakochani,2000,comedy romance 
69203,Show,2003,comedy crime drama 
69217,"Man from Utah, The",1934,action adventure crime romance western 
69219,"Wing and the Thigh, The (L'aile ou la cuisse)",1976,comedy 
69222,Perched on a Tree (Sur un arbre perché),1971,comedy 
69227,Ernest Rides Again,1993,children comedy 
69231,Snug as a Bug (U Pana Boga za piecem),1998,comedy drama 
69233,Blind Husbands,1919,drama romance 
69241,Berlin Alexanderplatz,1980,drama 
69243,Before the Rains,2007,drama romance thriller 
69251,Special,2006,drama fantasy 
69253,New in Town,2009,comedy romance 
69255,The Merry Widow,2007,comedy drama 
69269,Salaam Namaste,2005,comedy musical romance 
69275,Dead Snow (Død snø),2009,action adventure comedy horror nazis norwegian zombies gore horrorcomedy ridiculous
69278,Land of the Lost,2009,action adventure comedy sci-fi willferrell dinosaurs timetravel
69280,"Clique, The",2008,comedy 
69284,Fatso,2008,comedy 
69299,"Free Soul, A",1931,drama 
69302,Momma's Man,2008,drama 
69304,Imagine That,2009,comedy drama fantasy 
69306,"Taking of Pelham 1 2 3, The",2009,crime drama thriller denzelwashington johntravolta newyorkcity tonyscott remake subway terrorism toosimpleplot trains
69310,Hana and Alice (Hana to Arisu),2004,comedy drama 
69324,Flame and Citron (Flammen & Citronen),2008,action drama war worldwarii
69332,Fade to Black,2006,mystery thriller 
69336,In Therapy (Divã),2009,comedy drama romance 
69354,Went the Day Well?,1942,thriller war 
69356,Zulu Dawn,1979,action drama thriller war 
69358,American Violet,2008,drama 
69361,Suspect X (Yôgisha X no kenshin),2008,crime drama mystery 
69370,Spiritual Kung Fu (Quan jing),1978,action 
69372,Big Man Japan (Dai-Nihonjin),2007,comedy sci-fi 
69374,Wrestling Ernest Hemingway,1993,drama romance 
69381,"Hitman, The",1991,action crime thriller 
69387,Goodbye Again,1961,drama romance 
69394,"Stoning of Soraya M., The",2008,crime drama 
69406,"Proposal, The",2009,comedy romance alaska bettywhite ryanreynolds sandrabullock chemistry chemistrybetweenactors happyending love romanticcomedy
69419,"Crawling Hand, The",1963,horror sci-fi 
69421,Dillinger,1973,action crime drama 
69429,Home from the Hill,1960,drama romance 
69436,Year One,2009,adventure comedy jackblack michaelcera badscript comedy disappointment
69438,O'Horten,2007,comedy drama 
69442,Pekka ja Pätkä neekereinä,1960,comedy 
69444,5 Against the House,1955,crime drama film-noir 
69446,3 on a Couch (Three on a Couch),1966,comedy romance 
69448,Promise Me This (Zavet),2007,comedy 
69453,"Land That Time Forgot, The",1975,adventure sci-fi 
69458,Tyson,2008,documentary 
69460,Primary,1960,documentary 
69466,"Alibi, The (Lies and Alibis)",2006,comedy drama romance 
69469,Garfield's Pet Force,2009,animation 
69475,Dutchman,1967,drama 
69481,"Hurt Locker, The",2008,action drama thriller war iraq iraqwar jeremyrenner kathrynbigelow middleeast oscar(bestdirecting) ptsd ralphfiennes war action addiction adrenalinejunkie anti-hero anti-war bombs colonialism death explosions femaledirector intense military realistic thoughtful thriller toolong veryintense war
69483,"Not on Your Life (Verdugo, El) (Executioner, The)",1963,comedy drama deathpenalty
69485,Air Hawks,1935,action drama mystery romance sci-fi 
69487,Anna Lucasta,1958,drama 
69489,How I Unleashed World War II (Jak rozpetalem II wojne swiatowa),1970,comedy war 
69493,Tu£sday,2008,action crime mystery thriller 
69495,Breakfast with Scot,2007,drama romance 
69498,La Ronde,1950,drama romance 
69500,Brunet Will Call (Brunet wieczorowa pora),1976,comedy 
69503,Going Berserk,1983,comedy 
69509,"Vampires, Les",1915,action adventure drama horror thriller 
69516,"Limits of Control, The",2009,crime drama film-noir 
69518,Pornorama,2007,comedy 
69521,Heavy Metal in Baghdad,2007,documentary musical war 
69524,Raiders of the Lost Ark: The Adaptation,1989,action adventure thriller 
69526,Transformers: Revenge of the Fallen,2009,action adventure sci-fi imax meganfox michaelbay shialabeouf action audienceintelligenceunderestimated badplot plotholes ridiculous robots silly
69529,Home,2009,documentary earth environmental nature
69542,K2,1991,adventure drama 
69545,D@bbe,2006,horror thriller 
69552,Tulpan,2008,comedy drama 
69559,"File on Thelma Jordan, The",1950,crime drama film-noir mystery 
69569,Jet Pilot,1957,drama 
69574,Phoebe in Wonderland,2008,drama fantasy 
69604,Whatever Works,2009,comedy romance evanrachelwood larrydavid may-decemberromance newyorkcity woodyallen eccentricity runaway
69606,Ghosts of Girlfriends Past,2009,comedy fantasy romance 
69609,Holly,2006,drama 
69611,Hustle,1975,crime drama mystery thriller 
69626,Houdini,1953,drama 
69640,Public Enemies,2009,crime drama thriller 1930s christianbale dillinger greatdepression johnnydepp michaelmann bankrobbery basedonabook boring gangsters handheldcameras monotonous slowpace truestory
69644,Ice Age: Dawn of the Dinosaurs,2009,action adventure animation children comedy romance animation simonpegg dinosaurs lackslogic talkinganimals
69652,120,2008,drama war 
69654,Prison Break: The Final Break,2009,action drama thriller 
69666,Samson and Delilah,2009,drama 
69670,Final Approach,1991,sci-fi thriller 
69674,"Mob, The",1951,crime drama film-noir 
69677,Daisy Kenyon,1947,drama romance 
69685,Daria: Is It College Yet?,2002,animation comedy 
69687,"Irene, Go Home! (Irena do domu!)",1955,comedy 
69689,Resan Till Melonia,1989,adventure animation children fantasy 
69699,Love Streams,1984,comedy drama 
69704,Night of the Living Dead 3D,2006,adventure comedy fantasy horror 
69706,Mumia Abu-Jamal: A Case for Reasonable Doubt?,1997,documentary 
69708,Off the Charts: The Song-Poem Story,2003,documentary 
69712,My Sister's Keeper,2009,drama abigailbreslin ending genuinecharacters
69714,Kambakkht Ishq (Incredible Love),2009,action comedy musical 
69729,I Have Found It (Kandukondain Kandukondain),2000,comedy drama musical romance 
69744,Blonde Crazy,1931,comedy crime drama romance 
69746,Watchmen: Tales of the Black Freighter,2009,action adventure animation horror 
69753,Pittsburgh,1942,drama 
69755,"Lucky Texan, The",1934,romance western 
69757,(500) Days of Summer,2009,comedy drama romance funny imdbtop250 josephgordon-levitt losangeles marcwebb zooeydeschanel architecture artistic bittersweet chickflick cute cynicism greatsoundtrack humor humorous indiemusic inspiring intelligent love manicpixiedreamgirl meaningoflove music nohappyending nonlinear overrated quirky relationships romance slow stylized
69761,Through the Olive Trees (Zire darakhatan zeyton),1994,drama 
72852,Judex,1963,action crime drama 
69766,News from a Personal War (Notícias de uma Guerra Particular),1999,documentary 
69768,Magnificent Obsession,1935,drama romance 
69771,7th Heaven (Seventh Heaven),1927,drama romance 
69773,Madame Bovary,1949,drama romance 
69784,Brüno (Bruno),2009,comedy larrycharles nudity(fullfrontal) sachabaroncohen stupidashell suprisesaroundeverycorner dicks funny gay homosexuality mockumentary notfunny offensive satire socialcommentary tasteless unfunny
69786,"Boys: The Sherman Brothers' Story, The",2009,documentary 
69792,Madigan,1968,crime drama 
69800,Toughguy,1995,crime drama thriller 
69805,"Librarian, The: The Curse of the Judas Chalice",2008,action adventure fantasy vampires
69809,The Inhabited Island,2008,fantasy sci-fi 
69818,Franklyn,2008,drama fantasy romance thriller 
69821,Men of War,1994,action drama 
69830,Iron Maiden: Flight 666,2009,documentary 
69834,Agency,1980,drama 
69842,Good Dick,2008,comedy drama romance 
69844,Harry Potter and the Half-Blood Prince,2009,adventure fantasy mystery romance imax alanrickman comedy danielradcliffe davidyates emmawatson english helenabonhamcarter michaelgambon rupertgrint tomfelton adventure author:j.k.rowling basedonabook boring comingofage disappointing fantasy franchise funny harrypotter highschool magic romance sequel shorterthanthebook teenagers wizards
69849,Roots,1977,drama war 
69856,Mélo,1986,drama romance 
69860,Eichmann,2007,drama war 
69864,Blue Blood,2006,documentary 
69873,"Corridors of Time: The Visitors II, The (Couloirs du temps: Les visiteurs 2, Les)",1998,children comedy fantasy sci-fi 
69878,Who Killed Nancy?,2009,documentary 
69904,Open Water 2: Adrift,2006,drama thriller 
69906,Possessed,2000,drama horror 
69908,"Group, The",1966,drama 
69911,Senso,1954,drama romance war 
69919,"Mark of Cain, The",2007,drama 
69926,"Strawberry Blonde, The",1941,comedy romance 
69928,"Muppet Musicians of Bremen, The",1972,children comedy musical 
69931,"Brief Vacation, A (breve vacanza, Una)",1973,drama romance 
69934,My Sassy Girl,2008,comedy drama romance remake
69945,"Fast and the Furious, The",1955,crime mystery 
69947,Game of Death II (a.k.a. Tower of Death) (Si wang ta),1981,action mystery 
69949,Rosso,1985,crime drama 
69951,"Imaginarium of Doctor Parnassus, The",2009,drama fantasy colinfarrell heathledger johnnydepp judelaw lilycole alternatereality dealwiththedevil fantasy hanging heathledger imagination imaginative immortality surreal terrygilliam tomwaits
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn),2008,documentary 
69957,Sink or Swim,1990,documentary 
69964,"Giant of Marathon, The (Battaglia di Maratona, La)",1959,action drama war 
69971,Ludwig,1972,drama 
69979,Haaveiden kehä,2002,drama 
69981,Winter of Frozen Dreams,2009,crime thriller 
69986,"Cold Water (Eau Froide, L')",1994,drama 
69988,Humpday,2009,comedy 
69995,Tokyo Sonata,2008,drama 
70008,Kill Your Darlings,2006,comedy drama 
70015,Polytechnique,2009,crime drama 
70032,Visioneers,2008,comedy 
70046,"Vault of Horror, The",1973,horror mystery 
70048,"Dark Backward, The",1991,comedy 
