movie_id,bag_of_words
4027,adventure comedy crime 1930s coenbrothers georgeclooney johngoodman johnturturro kukluxklan musical quirky adventure basedonabook blackcomedy bluegrass coenbrothers comedy country funny greatsoundtrack notablesoundtrack prisonescape quirky racism soundtrack updatedclassics
4028,drama 
4029,comedy drama ensemblecast
4030,horror 
4031,drama romance western 
4032,comedy 
4033,drama thriller war kevincostner cubanmissilecrisis historical politics
4034,crime drama thriller beniciodeltoro criterion drugtrade stevensoderbergh corruption drugabuse drugs ensemblecast oscar(bestcinematography) politics socialcommentary
4035,romance western 
4036,drama horror johnmalkovich willemdafoe filmwithinafilm vampire
4037,crime film-noir mystery thriller davidmamet conmen
4038,crime drama thriller 
4039,children musical 
4040,comedy 
4041,drama romance debrawinger
4042,action drama war western 
4043,crime drama father-sonrelationship
4044,action adventure crime 
4045,western 
4046,drama 
4047,drama war 
4048,drama 
4049,comedy western 
4050,horror thriller 
4051,horror sci-fi 
4052,crime drama thriller geeks
4053,action comedy 
4054,drama romance juliastiles ballet dancing
4055,drama 
4056,crime drama mystery thriller jacknicholson obsession
4057,adventure children comedy 
4058,drama 
4059,drama 
4060,drama 
4061,drama romance 
4062,comedy drama romance 
4063,comedy drama romance 
4064,action crime thriller pamgrier blaxploitation nudeblackwomen revenge
4065,action crime drama blaxploitation revenge
4066,action comedy 
4067,drama romance 
4068,comedy highschool
4069,comedy romance jenniferlopez matthewmcconaughey chickflick
4070,comedy drama 
4071,drama 
4072,drama romance 
4073,drama romance 
4074,drama 
4075,animation children 
4076,comedy romance 
4077,drama thriller 
4078,drama 
4079,comedy sci-fi 
4080,comedy 
4081,comedy 
4082,comedy drama romance 
4083,thriller 
4084,action comedy crime thriller 
4085,action comedy crime drama axelfoley eddiemurphy action comedy detective funny police
4086,action crime mystery romance thriller 
4087,adventure children comedy 
4088,drama romance thriller 
4089,comedy 
4090,animation children 
4091,comedy romance cheerleading
4092,romance sci-fi androids post-apocalyptic
4093,thriller 
4094,comedy 
4095,drama 
4096,horror sci-fi 
4097,horror thriller 
4098,drama 
4099,action drama 
4100,comedy 
4101,drama 
4102,comedy documentary homophobic stand-upcomedy
4103,action adventure drama war china christianbale stevenspielberg worldwarii basedonabook prison
4104,comedy 
4105,fantasy horror thriller brucecampbell cultclassic samraimi blackcomedy brucecampbell campy controversial cultclassic cultfilm darkhumor demons directorialdebut horror isolation lowbudget possession rape splatter wilderness zombie zombies
4106,action crime drama thriller western 
4107,drama 
4108,drama 
4109,drama thriller 
4110,thriller 
4111,drama war 
4112,drama mystery thriller 
4113,drama 
4114,drama 
4115,comedy 
4116,comedy 
4117,drama 
4118,comedy 
4119,comedy drama 
4120,comedy 
4121,action adventure comedy sci-fi miniaturization trappedinahumanbody
4122,drama 
4123,comedy 
4124,horror thriller shark
4125,comedy sci-fi 
4126,drama 
4127,comedy 
4128,comedy horror thriller 1980s kiefersutherland adolescence cultclassic cultfilm vampires
4129,fantasy romance 
4130,comedy fantasy 
4131,comedy romance sci-fi 
4132,comedy romance 
4133,action adventure fantasy sci-fi 80snostalgia dolphlundgren he-man skeletor
4134,comedy 
4135,adventure comedy horror 
4136,drama 
4137,comedy 
4138,comedy horror 
4139,crime drama 
4140,drama romance 
4141,comedy romance 
4142,action adventure drama thriller christian propaganda
4144,drama romance 1960s artdirection criterion hongkong maggiecheung tonyleung wongkarwai wongkar-wai adultery atmospheric costumes elegant intimate loneliness longing loveaffair masterpiece melancholic melancholy moody music nocturnal soundtrack stylized understated visuallyappealing visuallystunning
4145,thriller 
4146,drama mystery romance 
4147,comedy drama romance comingofage gay
4148,horror thriller anthonyhopkins garyoldman hanniballecter juliannemoore ridleyscott atmospheric basedonabook cannibalism psychology serialkiller torture
4149,comedy romance 
4150,drama 
4151,comedy drama romance 
4152,drama 
4153,comedy fantasy romance 
4154,animation children 
4155,drama romance charlizetheron keanureeves
4156,comedy 
4157,comedy drama fantasy romance 
4158,animation comedy fantasy 
4159,action thriller 
4160,drama romance 
4161,action comedy bradpitt juliaroberts
4162,comedy 
4163,action drama 
4164,drama 
4165,comedy drama romance 
4166,action drama 
4167,thriller 
4168,comedy romance 
4169,comedy 
4170,comedy 
4171,documentary 
4172,drama fantasy mystery romance 
4173,comedy romance 
4174,drama 
4175,comedy drama 
4176,drama 
4177,crime mystery thriller 
4178,drama 
4179,drama 
4180,action drama 
4181,comedy 
4182,drama 
4183,comedy drama 
4184,comedy drama romance 
4185,documentary 
4186,comedy drama romance 
4187,drama 
4188,children musical 
4189,drama christian jesus
4190,drama 
4191,comedy drama romance 
4192,drama 
4193,musical 
4194,drama romance war 
4195,horror mystery vincentprice revenge
4196,horror mystery sci-fi 
4197,comedy 
4198,sci-fi 
4199,action 
4200,action 
4201,comedy 
4202,drama 
4203,action crime drama buddymovie mickeyrourke
4204,comedy 
4205,comedy drama romance 
4206,crime mystery 
4207,action adventure war 
4208,documentary 
4209,drama 
4210,action crime drama horror thriller hanniballecter murderinvestigations serialkiller
4211,drama 
4212,crime mystery agathachristie mystery
4213,horror sci-fi thriller 
4214,comedy college
4215,comedy 
4216,drama gay
4217,documentary 
4218,crime drama 
4219,comedy 
4220,comedy 
4221,comedy 
4222,horror 
4223,drama war edharris judelaw nazis rachelweisz russia wwii war worldwarii heroic sniper suspense
4224,action thriller 
4225,comedy nasa australian
4226,mystery thriller amnesia carrie-annemoss christophernolan guypearce mindfuck amnesia backwards blackandwhite brainteaser captivating cerebral complex complicated complicatedplot cryptic cultfilm dark death dreamlike genius goodplottwists greatending gritty identity imdbtop250 investigation memory memoryloss mentalillness mind-bending mindfuck mystery narrated neo-noir non-linear nonlinear original originalidea overrated paranoia paranoid plottwist psychological psychologicalthriller psychology revenge reversetimeline short-termmemoryloss story storytelling stylized suspense tattoo tense thoughtprovoking timeloop twistending twists&turns violence
4227,comedy drama 
4228,comedy crime romance 
4229,comedy romance 
4230,comedy 
4231,comedy romance 
4232,action adventure children comedy robertrodriguez family gadgets silly spying
4233,comedy 
4234,drama thriller espionage
4235,drama thriller alejandrogonzalezinarritu mexican mexico nudity(topless-brief) dogs drama episodic imdbtop250 independentfilm money multiplestorylines violence
4236,documentary 
4237,documentary 
4238,action crime mystery thriller 
4239,crime drama johnnydepp basedonatruestory cocaine drugtrade drugtrafficking drugs dysfunctionalfamily truestory
4240,comedy fantasy 
4241,animation children 
4242,comedy crime drama thriller 
4243,crime drama mystery 
4244,drama 
4245,drama romance 
4246,comedy drama romance british colinfirth hughgrant janeausten reneezellweger romance basedonabook chickflick comedy english funny girliemovie guiltypleasure london love lovestory relationships romance romanticcomedy self-esteem
4247,adventure comedy mystery romance davidspade
4248,comedy 
4249,comedy 
4250,drama sci-fi 
4251,drama thriller violent
4252,drama 
4253,comedy 
4254,comedy drama 
4255,comedy tomgreen absurd overthetop
4256,drama 
4257,drama mystery romance 
4258,drama 
4259,drama romance chess
4260,drama 
4261,drama fantasy romance 
4262,action crime drama alpacino briandepalma miami michellepfeiffer nudity(topless-brief) atmospheric classic cocaine corruption crime drugabuse drugs gangster gangsters guns highlyquotable imdbtop250 long mafia organizedcrime overrated remake violence violent
4263,drama 
4265,action thriller 
4266,horror 
4267,comedy 
4268,comedy 
4269,comedy drama romance 
4270,action adventure comedy thriller brendanfraser rachelweisz sequel action adventure cheesy comedy egypt mummy
4271,drama 
4272,comedy 
4273,drama 
4274,drama romance 
4275,action adventure fantasy sci-fi 
4276,comedy 
4277,adventure sci-fi 
4278,documentary 
4279,crime 
4280,comedy drama romance 
4281,comedy 
4282,drama fantasy 
4283,drama 
4284,comedy 
4285,comedy romance 
4286,drama 
4287,comedy romance 
4288,drama romance 
4289,comedy drama 
4290,comedy drama musical 
4291,comedy crime dollyparton feminism women
4292,drama 
4293,comedy 
4294,children fantasy musical 
4295,action drama thriller 
4296,drama romance bittersweet
4297,drama 
4298,crime film-noir thriller criterion blackandwhite heist
4299,action comedy romance alantudyk heathledger paulbettany medieval
4300,drama politics
4301,documentary musical 
4302,drama 
4303,comedy 
4304,documentary 
4305,romance thriller 
4306,adventure animation children comedy fantasy romance camerondiaz disney dreamworks eddiemurphy funny mikemyers quirky shrek animation comedy computeranimation donkey fairytale funny parody pixar romance satire sexualinuendo talkinganimals twistedfairytales witty
4307,comedy romance 
4308,drama musical romance bazluhrmann ewanmcgregor nicolekidman oscar(bestartdirection-setdecoration) oscar(bestcostumedesign) sexualizedviolence cinematography colourful dramatic greatsoundtrack lyrical musical passionate quirky romance sentimental stylized visuallystunning
4309,drama 
4310,action drama romance war action benaffleck history katebeckinsale michaelbay romance wwii war worldwarii aviation emotional historical lovestory military patriotic romantic wartime
4311,thriller 
4312,adventure drama 
4313,drama 
4314,drama 
4315,comedy drama romance 
4316,drama 
4317,comedy romance 
4318,comedy drama 
4319,western 
4320,comedy western 
4321,comedy western billycrystal
4322,drama baseball
4323,adventure war western 
4324,drama western 
4325,drama 
4326,crime drama thriller 1960'sjimcrow corruption genehackman willemdafoe basedonatruestory civilrights kukluxklan racism truestory
4327,adventure western charlesbronson remakeof:sevensamurai(1954) stevemcqueen yulbrynner western
4328,western 
4329,western 
4330,drama 
4331,comedy 
4332,crime drama thriller 
4333,comedy crime 
4334,drama intimate reflective warm wistful
4335,comedy 
4336,horror thriller 
4337,drama romance war 
4338,drama war 
4339,action adventure drama war 
4340,comedy 
4341,comedy 
4342,drama romance gay
4343,comedy sci-fi davidduchovny aliens comedy funny hillarious silly
4344,action crime drama halleberry hughjackman johntravolta nudity(topless-notable) nudity(topless) action computers hackers hacking
4345,drama ensemblecast
4346,drama musical romance 
4347,comedy drama nazis
4348,comedy 
4349,comedy war 
4350,comedy documentary 
4351,action crime thriller keanureeves patrickswayze adrenalinejunkie bankrobbery surfing undercovercop
4352,comedy drama 
4353,action war 
4354,crime thriller 
4355,action drama 
4356,comedy musical romance marilynmonroe
4357,comedy drama romance marilynmonroe
4358,horror thriller 
4359,comedy marilynmonroe
4360,musical 
4361,comedy romance dustinhoffman crossdressing
4362,crime drama 
4363,action war 
4364,drama romance 
4365,drama 
4366,adventure animation children fantasy atlantis disney michaelj.fox adventure ancientcivilization steampunk underwater
4367,action adventure action angelinajolie danielcraig girlpower kick-buttwomen action actiongirl adventure badplot basedonavideogame boring heroineintightsuit sexy strongwomen videogame videogameadaptation
4368,comedy 
4369,action crime thriller michellerodriguez paulwalker vindiesel action carchase cars macho nodesiretoseethis racing streetrace undercovercop
4370,adventure drama sci-fi bittersweet judelaw stanleykubrick stevenspielberg androids artificialintelligence beautiful depressing disturbing dystopia emotional endingkindaruinedit fairytale future robots sci-fi spielberg toolong
4371,crime drama 
4372,drama romance 
4373,comedy 
4374,comedy romance 
4375,comedy drama 
4376,documentary 
4377,comedy romance 
4378,crime drama 
4379,drama western 
4380,drama romance malenudity
4381,comedy comedy
4382,documentary imax 
4383,crime drama mystery thriller 
4384,drama 
4385,drama 
4386,children comedy 
4387,action action dragon
4388,comedy parody stupid
4389,drama mischabarton nudity(topless) piperperabo boardingschool cliche lesbian suicide
4390,crime drama thriller bannedmovie controversial rape unsimulatedsex
4391,drama 
4392,comedy drama fantasy romance 
4393,drama 
4394,comedy musical 
4395,comedy crime 
4396,action comedy 
4397,action comedy 
